1.57088	1.57104
1.5707	1.57155
1.57084	1.5705
1.57074	1.5709
1.57052	1.57073
1.57068	1.57055
1.57091	1.57082
1.57088	1.57048
1.57022	1.57096
1.57065	1.57069
1.57099	1.57059
1.57096	1.57071
1.57121	1.57094
1.57065	1.57057
1.57056	1.57108
1.57079	1.57038
1.57075	1.57031
1.56967	1.57094
1.57091	1.57108
1.57062	1.57085
1.57048	1.57104
1.57074	1.57063
1.57107	1.5703
1.57055	1.57112
1.57076	1.57069
1.57051	1.57034
1.57113	1.57072
1.5709	1.57089
1.57025	1.57041
1.57125	1.57053
1.57059	1.57013
1.57102	1.57029
1.57048	1.57033
1.57066	1.57061
1.57055	1.57075
1.57044	1.57092
1.57086	1.57088
1.57073	1.57086
1.57035	1.57053
1.57119	1.57129
1.57033	1.57092
1.57097	1.57068
1.57056	1.57071
1.5709	1.57078
1.57083	1.5717
1.57059	1.57113
1.57041	1.57117
1.57048	1.57093
1.57082	1.57081
1.57067	1.57079
1.57015	1.57023
1.57098	1.57088
1.57119	1.57062
1.57109	1.5709
1.57069	1.571
1.57082	1.57073
1.57125	1.57073
1.57088	1.57062
1.57031	1.5706
1.57078	1.57121
1.57079	1.5713
1.57117	1.57155
1.57065	1.57045
1.57079	1.57072
1.57076	1.57042
1.57158	1.57074
1.57084	1.57082
1.57059	1.57091
1.57067	1.57075
1.57056	1.57096
1.57081	1.57082
1.5713	1.57095
1.57097	1.57065
1.57068	1.57087
1.5706	1.57103
1.57123	1.57147
1.57044	1.5715
1.5708	1.5709
1.57121	1.57032
1.57028	1.57086
1.57011	1.57092
1.57072	1.57055
1.57063	1.57088
1.57024	1.57101
1.57071	1.57069
1.57106	1.57051
1.57151	1.57071
1.57081	1.57085
1.5709	1.5708
1.57065	1.57049
1.57088	1.57071
1.57103	1.57078
1.57051	1.57093
1.5708	1.57078
1.57141	1.57135
1.57085	1.57056
1.57092	1.57131
1.5713	1.57089
1.57053	1.57018
1.57069	1.57104
1.57068	1.5713
1.57091	1.57089
1.57075	1.57031
1.57088	1.57083
1.57132	1.57074
1.57034	1.57113
1.57092	1.57101
1.57096	1.57047
1.57049	1.571
1.571	1.57065
1.57011	1.571
1.57094	1.57072
1.57098	1.57064
1.57073	1.57073
1.57051	1.57054
1.57036	1.57042
1.57056	1.57101
1.57031	1.57101
1.57086	1.57079
1.57098	1.57045
1.5706	1.57092
1.5709	1.57064
1.57028	1.57032
1.57091	1.57022
1.57061	1.57077
1.57082	1.57101
1.57164	1.57051
1.57077	1.5706
1.57103	1.5708
1.57093	1.57067
1.57029	1.57071
1.57098	1.57031
1.57084	1.57052
1.57059	1.57098
1.57125	1.57106
1.57105	1.57077
1.57062	1.57114
1.57055	1.57086
1.57067	1.57048
1.57032	1.57041
1.57069	1.57074
1.57132	1.5703
1.57105	1.57097
1.57038	1.57046
1.57105	1.57075
1.57119	1.57015
1.57072	1.57118
1.57098	1.5704
1.57103	1.57047
1.57064	1.57047
1.571	1.57072
1.57083	1.5705
1.57098	1.57104
1.57056	1.57119
1.57132	1.57075
1.57093	1.57051
1.57077	1.57074
1.57059	1.57059
1.5706	1.57114
1.57085	1.57111
1.57096	1.57089
1.57134	1.57069
1.57034	1.571
1.57051	1.57131
1.57066	1.5709
1.57059	1.57112
1.57123	1.57099
1.57107	1.57087
1.57097	1.57052
1.57039	1.57085
1.57097	1.57085
1.57124	1.57063
1.57057	1.5704
1.57112	1.57087
1.57043	1.57079
1.57065	1.57105
1.57052	1.5709
1.571	1.5711
1.57061	1.57037
1.57077	1.57076
1.57019	1.57074
1.57044	1.57102
1.57095	1.57113
1.57079	1.57098
1.57087	1.57092
1.57097	1.57066
1.57035	1.57084
1.57097	1.57066
1.57065	1.57068
1.57053	1.57091
1.57073	1.57091
1.57059	1.57123
1.57051	1.5706
1.57076	1.571
1.57097	1.57064
1.57118	1.57084
1.57069	1.57053
1.57112	1.57105
1.57101	1.57046
1.57097	1.57092
1.57055	1.57105
1.57101	1.57111
1.57026	1.57054
1.57124	1.57083
1.5711	1.5705
1.57067	1.57092
1.57056	1.57084
1.57069	1.57086
1.57058	1.57112
1.56992	1.57058
1.57086	1.57033
1.57069	1.57155
1.57067	1.57073
1.57073	1.57137
1.57083	1.57081
1.57103	1.57052
1.57084	1.57094
1.57053	1.57036
1.57017	1.57086
1.57115	1.57056
1.5709	1.57046
1.57093	1.57075
1.57088	1.57069
1.57091	1.57043
1.57103	1.5709
1.5709	1.57092
1.57047	1.57117
1.57082	1.57078
1.57004	1.57112
1.5703	1.57029
1.57034	1.57096
1.57075	1.57103
1.57091	1.57081
1.57118	1.57081
1.57072	1.57057
1.57041	1.5702
1.57041	1.57077
1.57072	1.57065
1.57108	1.57126
1.57075	1.57034
1.57042	1.57095
1.57083	1.57129
1.57117	1.57059
1.57035	1.57055
1.57043	1.57091
1.57103	1.57077
1.57098	1.57068
1.57111	1.57078
1.57131	1.57097
1.57087	1.57083
1.57072	1.57109
1.57103	1.57018
1.5712	1.57071
1.57092	1.57087
1.57035	1.57041
1.57024	1.57105
1.57091	1.57093
1.57052	1.57101
1.57061	1.57055
1.57077	1.57106
1.57039	1.57015
1.57125	1.57103
1.57026	1.57102
1.57146	1.57041
1.57055	1.57067
1.57078	1.57028
1.57065	1.57075
1.57072	1.57081
1.57075	1.57077
1.57037	1.57106
1.5709	1.57078
1.57052	1.5706
1.5711	1.5706
1.57097	1.57063
1.57101	1.57087
1.57092	1.57093
1.57127	1.57113
1.57072	1.57113
1.57081	1.57019
1.57104	1.57028
1.57018	1.57095
1.5708	1.57086
1.5708	1.57117
1.57082	1.57042
1.57005	1.5709
1.57047	1.57094
1.57104	1.5701
1.57051	1.57073
1.57094	1.57043
1.57093	1.57045
1.57112	1.57042
1.57033	1.57068
1.57082	1.57061
1.5708	1.57093
1.57079	1.57065
1.57069	1.57104
1.57054	1.57027
1.57076	1.571
1.57086	1.57066
1.5703	1.57065
1.57086	1.5707
1.57084	1.57101
1.57047	1.57082
1.57108	1.57089
1.57042	1.5707
1.57117	1.57067
1.57059	1.57031
1.57087	1.571
1.57049	1.57059
1.57097	1.57102
1.57093	1.5711
1.57068	1.57049
1.57073	1.57091
1.57101	1.57035
1.57088	1.5708
1.57058	1.5712
1.57062	1.57058
1.57116	1.57057
1.57095	1.57093
1.57116	1.57025
1.57038	1.57044
1.5712	1.57054
1.57106	1.57043
1.57156	1.57057
1.57074	1.57058
1.57103	1.5712
1.57108	1.57068
1.57095	1.57085
1.57085	1.57065
1.57108	1.57056
1.57102	1.57065
1.57055	1.57095
1.57078	1.57034
1.57081	1.57116
1.57099	1.57107
1.57042	1.57071
1.57049	1.57141
1.57041	1.57077
1.57098	1.57078
1.57047	1.57048
1.57042	1.57049
1.57079	1.57068
1.57062	1.57047
1.57051	1.57029
1.57105	1.57114
1.5711	1.57051
1.57081	1.57124
1.57073	1.57136
1.57067	1.57092
1.57107	1.57099
1.57069	1.57093
1.57104	1.57065
1.57011	1.57052
1.57099	1.57115
1.57062	1.57085
1.57068	1.57063
1.57107	1.57083
1.57127	1.57056
1.57099	1.57149
1.5711	1.57081
1.57018	1.57082
1.57069	1.57079
1.57064	1.57058
1.57114	1.57124
1.57015	1.571
1.57077	1.57053
1.57103	1.57094
1.57105	1.57099
1.57064	1.5705
1.57105	1.57044
1.57083	1.57079
1.57124	1.57091
1.57084	1.57034
1.57095	1.57116
1.57052	1.57106
1.57133	1.57089
1.57056	1.57049
1.57066	1.57017
1.5708	1.5711
1.57124	1.57071
1.5707	1.57104
1.57086	1.57098
1.57097	1.57091
1.57095	1.57098
1.57093	1.57025
1.57034	1.57086
1.57105	1.57095
1.57073	1.5706
1.57087	1.57094
1.57132	1.57088
1.57042	1.5705
1.57089	1.57105
1.57094	1.57015
1.57074	1.57035
1.57081	1.57097
1.57032	1.56993
1.57074	1.57159
1.5707	1.5706
1.5706	1.57039
1.5706	1.57057
1.57117	1.57083
1.57056	1.57105
1.57016	1.57061
1.57052	1.57093
1.57087	1.57107
1.57058	1.57042
1.57123	1.5709
1.57054	1.57054
1.57103	1.57041
1.57086	1.57079
1.57104	1.57017
1.57107	1.57038
1.5709	1.57109
1.57118	1.57052
1.57065	1.57123
1.57079	1.5706
1.57104	1.5705
1.5709	1.57094
1.57078	1.57134
1.57096	1.57085
1.57078	1.5713
1.57169	1.57079
1.57063	1.57111
1.57115	1.57069
1.57058	1.57085
1.57075	1.57053
1.5707	1.57075
1.57056	1.57032
1.57096	1.57083
1.57037	1.57077
1.57094	1.57079
1.57044	1.57002
1.57112	1.57134
1.57081	1.57071
1.57114	1.57048
1.57073	1.57082
1.57111	1.57052
1.57041	1.57049
1.57036	1.57049
1.57092	1.57115
1.57064	1.57093
1.57078	1.57049
1.57057	1.57064
1.57139	1.5714
1.57118	1.57077
1.57103	1.57117
1.57083	1.57096
1.5707	1.57127
1.57127	1.57078
1.57082	1.57056
1.57128	1.57056
1.57049	1.57107
1.57073	1.5706
1.57095	1.57079
1.57118	1.57122
1.57056	1.57069
1.57107	1.57151
1.57079	1.57072
1.57149	1.57051
1.5708	1.5707
1.57086	1.57055
1.57136	1.57087
1.57023	1.57092
1.57158	1.57104
1.57056	1.57054
1.57056	1.571
1.57141	1.57108
1.57069	1.57083
1.57034	1.57113
1.57109	1.57138
1.57087	1.57056
1.57151	1.57113
1.57013	1.57105
1.56998	1.57098
1.57084	1.57082
1.57096	1.57095
1.57061	1.56983
1.5712	1.57072
1.57071	1.57014
1.57062	1.57111
1.57053	1.5711
1.57097	1.57061
1.57105	1.57081
1.57094	1.57069
1.57093	1.57086
1.57081	1.57056
1.57124	1.57078
1.57061	1.5706
1.5706	1.57031
1.57053	1.57081
1.57093	1.57116
1.57033	1.57072
1.57056	1.57071
1.5707	1.57114
1.57086	1.57029
1.57006	1.57127
1.57034	1.57078
1.57085	1.57089
1.57069	1.57077
1.5706	1.5713
1.57081	1.57031
1.57096	1.57087
1.57024	1.57063
1.57046	1.5709
1.57066	1.57036
1.57127	1.57151
1.57052	1.57062
1.57072	1.57066
1.57096	1.57048
1.57098	1.57047
1.57058	1.57072
1.57123	1.57058
1.571	1.57064
1.57071	1.57108
1.57118	1.57112
1.57081	1.57066
1.57088	1.57176
1.57083	1.57038
1.57024	1.57094
1.57124	1.5709
1.57054	1.5708
1.57151	1.57091
1.57088	1.57105
1.57116	1.57094
1.57109	1.57122
1.57106	1.57099
1.57103	1.57111
1.5709	1.5713
1.57053	1.57104
1.57047	1.57068
1.57044	1.57048
1.57068	1.57073
1.57059	1.57083
1.57054	1.57062
1.57041	1.57112
1.57112	1.57096
1.5709	1.57109
1.57039	1.57065
1.5709	1.5707
1.5709	1.57103
1.57114	1.57036
1.57108	1.57126
1.57065	1.57053
1.57043	1.57073
1.57024	1.57062
1.57152	1.571
1.57087	1.57104
1.57057	1.57052
1.57075	1.57079
1.57129	1.57066
1.57034	1.57089
1.57113	1.57068
1.57078	1.57057
1.57055	1.57176
1.57052	1.57066
1.57073	1.57088
1.57077	1.57082
1.57085	1.57057
1.57046	1.57038
1.57085	1.57028
1.57097	1.57086
1.57094	1.5712
1.57136	1.57086
1.57047	1.57031
1.5711	1.57059
1.57038	1.57054
1.57093	1.57028
1.57045	1.57149
1.57092	1.57054
1.57114	1.57135
1.57077	1.57066
1.57068	1.57074
1.57078	1.57055
1.57074	1.57088
1.57075	1.57044
1.57064	1.5711
1.57056	1.57105
1.57077	1.57159
1.57088	1.57068
1.57089	1.57127
1.57056	1.57046
1.57108	1.57033
1.5709	1.57078
1.57108	1.57073
1.57071	1.57048
1.57127	1.57098
1.57073	1.57132
1.5711	1.57092
1.56985	1.57051
1.57061	1.56987
1.57051	1.57024
1.57056	1.57118
1.57122	1.57083
1.57112	1.57061
1.57112	1.57058
1.57184	1.57133
1.57109	1.5709
1.57062	1.57077
1.57106	1.57093
1.57098	1.57038
1.57106	1.57086
1.57072	1.571
1.57046	1.57107
1.57069	1.57095
1.5712	1.57125
1.57135	1.57073
1.57047	1.57106
1.57091	1.5705
1.57119	1.571
1.57069	1.57094
1.57078	1.57082
1.57066	1.57046
1.57108	1.57055
1.57096	1.57091
1.57098	1.57068
1.57049	1.57069
1.57121	1.57116
1.57033	1.57041
1.57106	1.57123
1.57072	1.57069
1.57025	1.57102
1.57087	1.57132
1.57079	1.57103
1.57124	1.57098
1.57075	1.57079
1.57033	1.57115
1.57061	1.57103
1.57033	1.57056
1.57069	1.571
1.57059	1.57011
1.57039	1.5704
1.57105	1.5704
1.57063	1.57123
1.57046	1.57066
1.57082	1.57084
1.57079	1.57082
1.57132	1.57081
1.57087	1.57071
1.57066	1.57109
1.57109	1.57078
1.57111	1.57068
1.57051	1.57116
1.57091	1.57076
1.57097	1.57013
1.57065	1.57122
1.57093	1.57068
1.57017	1.5709
1.57048	1.57036
1.57078	1.57057
1.57097	1.57087
1.5711	1.57042
1.57073	1.57051
1.57037	1.5705
1.5711	1.57088
1.57096	1.57044
1.57064	1.57113
1.57084	1.57062
1.57103	1.57005
1.57104	1.57133
1.57091	1.57105
1.57045	1.57108
1.57083	1.57127
1.57059	1.57092
1.5702	1.57094
1.57094	1.57059
1.57092	1.57115
1.57065	1.57058
1.57079	1.57074
1.57067	1.57023
1.57093	1.57114
1.5708	1.57135
1.57055	1.57104
1.57089	1.57059
1.57075	1.57036
1.57138	1.57009
1.57132	1.57102
1.57091	1.57127
1.57113	1.57066
1.57047	1.57025
1.5708	1.57041
1.57096	1.57128
1.57114	1.57061
1.57107	1.57014
1.57038	1.5701
1.57074	1.57082
1.57102	1.57058
1.5707	1.57106
1.57003	1.57142
1.57043	1.57062
1.57113	1.5704
1.57061	1.57116
1.57088	1.57086
1.57113	1.57044
1.57138	1.57079
1.57093	1.57092
1.57066	1.57069
1.57075	1.57047
1.57058	1.57066
1.57063	1.57111
1.57133	1.57107
1.57085	1.57077
1.57102	1.57077
1.57109	1.57029
1.57071	1.57066
1.57079	1.57065
1.571	1.57095
1.57108	1.57102
1.57041	1.57076
1.5707	1.57082
1.57051	1.57126
1.57069	1.57058
1.57082	1.57096
1.57098	1.57086
1.57054	1.57121
1.57088	1.57034
1.5707	1.57031
1.57035	1.57051
1.57105	1.57093
1.57034	1.57122
1.57099	1.57097
1.5709	1.57083
1.57095	1.5707
1.57107	1.57081
1.57064	1.57065
1.57095	1.57101
1.57083	1.57052
1.57105	1.571
1.57061	1.57074
1.57081	1.5707
1.57109	1.57071
1.57084	1.57051
1.57099	1.5706
1.57051	1.57096
1.57047	1.5707
1.57131	1.57095
1.57088	1.57033
1.57053	1.57137
1.57101	1.5704
1.57119	1.57075
1.5709	1.57095
1.57127	1.57071
1.5705	1.57034
1.57084	1.57086
1.57107	1.57095
1.5707	1.57125
1.571	1.57046
1.57122	1.57083
1.57055	1.57011
1.57062	1.57094
1.57034	1.57053
1.57118	1.57127
1.57119	1.57041
1.57059	1.57062
1.57089	1.5708
1.57068	1.5711
1.57066	1.57122
1.5702	1.57088
1.5705	1.57074
1.57136	1.57055
1.57069	1.57086
1.57055	1.57066
1.57114	1.57079
1.57103	1.5702
1.57075	1.5708
1.57114	1.57094
1.57045	1.57135
1.57092	1.57083
1.57078	1.57094
1.57055	1.57108
1.57078	1.57105
1.57095	1.57056
1.57048	1.57084
1.57128	1.571
1.5709	1.57034
1.57084	1.57017
1.57093	1.57079
1.57033	1.57071
1.5709	1.5707
1.57037	1.57057
1.57065	1.57087
1.57078	1.57072
1.57097	1.5707
1.57063	1.5706
1.57044	1.57042
1.5708	1.57072
1.57087	1.57077
1.57076	1.57047
1.57144	1.57127
1.57078	1.57093
1.57032	1.57039
1.57108	1.57095
1.57121	1.57053
1.57117	1.57145
1.57073	1.57087
1.57046	1.57102
1.57099	1.57023
1.5711	1.57149
1.57072	1.57065
1.57062	1.57066
1.57072	1.57112
1.5712	1.57065
1.57097	1.57132
1.57118	1.57045
1.57092	1.57077
1.57038	1.57091
1.57051	1.57086
1.5706	1.57057
1.57112	1.57057
1.57085	1.5707
1.57062	1.57068
1.57113	1.57099
1.57068	1.57087
1.57084	1.57101
1.57101	1.57038
1.57059	1.57138
1.57026	1.57094
1.57078	1.5714
1.57083	1.57076
1.57102	1.57075
1.57061	1.57084
1.57131	1.57074
1.57031	1.57045
1.57073	1.57057
1.57061	1.57029
1.57138	1.57028
1.571	1.57112
1.57053	1.57028
1.57109	1.5709
1.57025	1.57058
1.57063	1.57101
1.57021	1.57066
1.57083	1.57075
1.57064	1.57037
1.57148	1.57072
1.57065	1.57041
1.57145	1.57103
1.57078	1.57125
1.57086	1.57087
1.57027	1.57056
1.571	1.57076
1.57032	1.5705
1.57077	1.57094
1.57095	1.57085
1.57066	1.57081
1.57094	1.57161
1.57076	1.57054
1.57064	1.5709
1.57055	1.57068
1.57094	1.56999
1.57006	1.57064
1.57086	1.57089
1.57033	1.57116
1.5712	1.57051
1.57073	1.57095
1.57126	1.5713
1.57093	1.57077
1.57101	1.57102
1.57065	1.57061
1.5713	1.57106
1.57103	1.57052
1.57034	1.57096
1.57059	1.57104
1.5708	1.57072
1.57068	1.57079
1.57075	1.57129
1.57046	1.57056
1.57094	1.56995
1.5705	1.57095
1.57066	1.57083
1.57048	1.57038
1.57091	1.57043
1.5709	1.57065
1.57093	1.57095
1.57142	1.57113
1.57108	1.57095
1.57072	1.57084
1.57084	1.57101
1.57101	1.57099
1.57098	1.57099
1.57102	1.57097
1.57063	1.57093
1.57157	1.57059
1.57065	1.57102
1.57098	1.57047
1.57034	1.5711
1.57114	1.5703
1.57058	1.57088
1.57116	1.57107
1.5709	1.57033
1.57158	1.57019
1.57027	1.57108
1.57085	1.571
1.57066	1.57038
1.57053	1.57057
1.5708	1.57082
1.57094	1.5708
1.57094	1.57021
1.57093	1.5706
1.57048	1.57069
1.57088	1.57085
1.57062	1.57101
1.57066	1.57099
1.5709	1.57092
1.57031	1.57079
1.57058	1.57088
1.57073	1.57093
1.57048	1.57045
1.57092	1.57129
1.57096	1.57018
1.57035	1.57045
1.57092	1.57103
1.57074	1.57087
1.57091	1.57034
1.57093	1.57083
1.57082	1.57157
1.57077	1.57069
1.57061	1.5711
1.57097	1.57019
1.57029	1.57081
1.57092	1.57101
1.57088	1.57092
1.571	1.57092
1.57094	1.57054
1.57118	1.571
1.5712	1.57124
1.57124	1.57044
1.57075	1.57104
1.57077	1.57058
1.57053	1.57024
1.57079	1.571
1.57035	1.57077
1.57046	1.57107
1.57002	1.57062
1.57061	1.57095
1.57026	1.57068
1.57101	1.57111
1.57079	1.57073
1.57032	1.57023
1.57067	1.57051
1.57094	1.5707
1.57052	1.57064
1.57064	1.57043
1.57036	1.5707
1.57117	1.5705
1.57008	1.571
1.57104	1.57095
1.57029	1.57064
1.57077	1.571
1.57112	1.57102
1.57067	1.57037
1.57084	1.57065
1.57074	1.57082
1.57102	1.57084
1.57052	1.57041
1.57005	1.57088
1.57077	1.57021
1.57096	1.57089
1.57063	1.57073
1.5709	1.57103
1.57044	1.57123
1.57054	1.57082
1.57074	1.57085
1.57034	1.57068
1.57049	1.5711
1.571	1.57095
1.5706	1.57061
1.57022	1.57061
1.5707	1.57108
1.57085	1.57082
1.5712	1.57068
1.57133	1.57057
1.57082	1.57076
1.57083	1.57098
1.57089	1.57067
1.57065	1.57026
1.57031	1.57083
1.57089	1.57044
1.57097	1.57047
1.57101	1.57043
1.57051	1.5707
1.57078	1.57044
1.57053	1.57095
1.57052	1.57126
1.57104	1.57073
1.57106	1.5711
1.57084	1.57074
1.57057	1.57075
1.57041	1.57107
1.57007	1.57106
1.57042	1.57067
1.57128	1.57124
1.57094	1.57059
1.57058	1.57062
1.5712	1.57084
1.57098	1.57121
1.57118	1.57085
1.57064	1.5704
1.57083	1.5706
1.57136	1.57052
1.57066	1.57049
1.57139	1.57088
1.571	1.57074
1.57091	1.57076
1.57083	1.57064
1.57105	1.57064
1.57109	1.57081
1.571	1.57058
1.5708	1.57086
1.57081	1.57031
1.571	1.57108
1.57091	1.57107
1.57074	1.57071
1.57074	1.57066
1.57077	1.57056
1.57044	1.57041
1.57084	1.57102
1.5706	1.57038
1.57122	1.57084
1.57072	1.57047
1.57102	1.5708
1.57028	1.57099
1.5712	1.57091
1.57082	1.57113
1.57086	1.57079
1.57158	1.57037
1.57104	1.57051
1.57121	1.57093
1.5706	1.57099
1.57064	1.57067
1.57082	1.5708
1.5711	1.57104
1.57028	1.57062
1.57084	1.57103
1.57039	1.57025
1.57093	1.57104
1.57065	1.57062
1.57109	1.57102
1.57079	1.57056
1.57039	1.57027
1.57144	1.57074
1.57116	1.57118
1.57024	1.57051
1.57132	1.57015
1.57051	1.57084
1.57061	1.57087
1.57063	1.57085
1.57029	1.57031
1.571	1.57111
1.57058	1.57089
1.57045	1.571
1.57088	1.57082
1.57097	1.57083
1.57066	1.57095
1.57012	1.57073
1.57081	1.5707
1.57089	1.57057
1.57131	1.57098
1.57126	1.57056
1.5707	1.57076
1.57082	1.57133
1.57062	1.57056
1.5714	1.5706
1.57066	1.57104
1.57044	1.57031
1.57061	1.57026
1.57117	1.57085
1.57085	1.57066
1.57053	1.57132
1.571	1.57096
1.5708	1.57063
1.57103	1.57121
1.57137	1.57077
1.5705	1.57098
1.57043	1.57087
1.57058	1.5707
1.57084	1.57068
1.57125	1.57049
1.57045	1.57089
1.57095	1.57048
1.57106	1.57013
1.57039	1.5707
1.57033	1.57032
1.57032	1.57084
1.57049	1.57051
1.57017	1.57084
1.5716	1.57116
1.57087	1.57078
1.57044	1.57038
1.57114	1.57039
1.57075	1.57065
1.57079	1.57093
1.57112	1.57049
1.57101	1.57108
1.5711	1.57094
1.57096	1.57085
1.57059	1.57069
1.57019	1.57074
1.57109	1.57061
1.57047	1.57065
1.5705	1.57062
1.57115	1.57086
1.57017	1.57083
1.57026	1.57047
1.57125	1.57088
1.57089	1.57092
1.57138	1.57115
1.57095	1.57056
1.57072	1.57056
1.5704	1.57081
1.57155	1.5712
1.57066	1.5708
1.5703	1.57021
1.57095	1.57057
1.57055	1.57089
1.57076	1.57012
1.5709	1.57072
1.57107	1.57029
1.5707	1.57103
1.57072	1.57077
1.57051	1.57063
1.57081	1.57135
1.57052	1.57072
1.57055	1.57083
1.57052	1.5705
1.57094	1.57063
1.57069	1.57077
1.5708	1.57108
1.57069	1.57072
1.57068	1.57047
1.5714	1.5706
1.57134	1.57105
1.57105	1.57135
1.57119	1.57075
1.57002	1.57137
1.5706	1.57066
1.57124	1.57081
1.57091	1.57131
1.57099	1.57125
1.57091	1.57093
1.57047	1.57117
1.57075	1.57063
1.57089	1.5708
1.57042	1.57052
1.57041	1.57131
1.57031	1.57107
1.57129	1.57093
1.57062	1.57067
1.571	1.57111
1.57134	1.57032
1.57062	1.57112
1.5709	1.57081
1.57079	1.57081
1.57053	1.57119
1.57061	1.57122
1.57104	1.5705
1.57091	1.57109
1.5711	1.5707
1.57109	1.57021
1.57061	1.57107
1.57005	1.57103
1.56986	1.57062
1.57104	1.5705
1.57035	1.57035
1.5707	1.57064
1.57119	1.57081
1.57103	1.57074
1.57092	1.57024
1.57058	1.57017
1.57135	1.5708
1.57032	1.57098
1.57062	1.5707
1.57066	1.57103
1.57106	1.57123
1.57042	1.5708
1.57094	1.57124
1.57074	1.57116
1.57007	1.57079
1.57163	1.57082
1.57078	1.57085
1.57032	1.57075
1.57042	1.5706
1.57108	1.57089
1.57008	1.5706
1.57095	1.57101
1.57122	1.57056
1.57091	1.57106
1.5711	1.57079
1.57091	1.57037
1.57069	1.57105
1.57141	1.57031
1.57057	1.57077
1.57119	1.57075
1.57055	1.57102
1.57103	1.57088
1.57087	1.57074
1.57043	1.57116
1.57024	1.57142
1.5712	1.57017
1.57133	1.57074
1.57076	1.57086
1.57074	1.57117
1.57061	1.5706
1.5711	1.57065
1.571	1.57075
1.57118	1.57143
1.57113	1.57093
1.57061	1.57075
1.57099	1.57031
1.57078	1.57072
1.57113	1.57072
1.57017	1.57035
1.57048	1.57122
1.57059	1.57087
1.57045	1.57096
1.57082	1.57124
1.57072	1.57098
1.57063	1.57131
1.57095	1.57122
1.57098	1.57082
1.57094	1.57102
1.5706	1.57077
1.57091	1.57104
1.57082	1.57093
1.5708	1.57053
1.57118	1.57106
1.57091	1.57054
1.57065	1.57083
1.5709	1.57098
1.57106	1.57118
1.57086	1.57077
1.57132	1.57082
1.57103	1.57088
1.57096	1.57102
1.57072	1.57115
1.57096	1.57079
1.57104	1.57098
1.57099	1.57113
1.57092	1.57069
1.57083	1.57093
1.57057	1.57092
1.57099	1.57106
1.57053	1.57147
1.57043	1.57065
1.57105	1.57021
1.57095	1.57048
1.57078	1.57058
1.57047	1.5707
1.57087	1.5708
1.5709	1.57026
1.57038	1.57114
1.57046	1.57077
1.57098	1.57077
1.57098	1.57048
